"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","397","16.6"
"CENSUS","2012","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","138","12.5"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","580","4.6"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","292","6.9"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","49","8.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","70","4.6"
"CENSUS","2012","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","819","6.1"
"CENSUS","2012","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","783","2.7"
"CENSUS","2012","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","874","5.7"
"CENSUS","2012","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","99","7.0"
"CENSUS","2012","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","47","12.6"
"CENSUS","2012","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","32","8.0"
"CENSUS","2012","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","38","10.1"
"CENSUS","2012","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","33","6.7"
"CENSUS","2012","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","565","12.1"
"CENSUS","2012","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","279","22.6"
"CENSUS","2012","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","311","15.4"
"CENSUS","2012","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","178","10.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","229","6.3"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","99","13.0"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","148","7.3"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","111","10.6"
"CENSUS","2012","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","147","2.7"
"CENSUS","2012","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","384","2.4"
"CENSUS","2012","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","255","2.5"
"CENSUS","2012","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","166","2.9"
"CENSUS","2012","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","408","12.2"
"CENSUS","2012","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","10","9.5"
"CENSUS","2012","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","3","6.0"
"CENSUS","2012","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","19","11.1"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","374","14.4"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","449","3.9"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","457","4.3"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","94","7.6"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","50","2.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","415","1.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","274","1.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","67","2.6"
"CENSUS","2012","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","40","3.2"
"CENSUS","2012","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","335","2.4"
"CENSUS","2012","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","297","1.5"
"CENSUS","2012","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","113","1.5"
"CENSUS","2012","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","101","4.3"
"CENSUS","2012","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","352","4.4"
"CENSUS","2012","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","307","5.4"
"CENSUS","2012","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","53","2.8"
"CENSUS","2012","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","161","10.5"
"CENSUS","2012","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","615","3.3"
"CENSUS","2012","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","608","2.8"
"CENSUS","2012","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","129","2.5"
"CENSUS","2012","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","67","2.6"
"CENSUS","2012","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","179","3.8"
"CENSUS","2012","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","223","4.9"
"CENSUS","2012","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","45","3.6"
"CENSUS","2012","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","193","11.8"
"CENSUS","2012","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","767","4.9"
"CENSUS","2012","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","327","8.3"
"CENSUS","2012","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","100","15.2"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","103","12.7"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","64","8.7"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","26","18.6"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","32","18.3"
"CENSUS","2012","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","91","4.2"
"CENSUS","2012","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","156","11.8"
"CENSUS","2012","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","230","11.2"
"CENSUS","2012","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","138","8.9"
"CENSUS","2012","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","67","11.4"
"CENSUS","2012","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","32","19.9"
"CENSUS","2012","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","13","15.2"
"CENSUS","2012","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","18","9.2"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","63","2.6"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","280","1.9"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","189","1.8"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","79","4.5"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","90","4.2"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","433","3.0"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","174","3.2"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","72","2.7"
"CENSUS","2012","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","150","10.8"
"CENSUS","2012","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","602","9.8"
"CENSUS","2012","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","335","8.9"
"CENSUS","2012","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","65","17.6"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","84","2.0"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","339","0.9"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","257","0.8"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","87","2.4"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","1,351","3.5"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","936","3.1"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","1,617","2.1"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","131","4.7"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","194","4.3"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","471","6.2"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","515","2.8"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","126","4.4"
"CENSUS","2012","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","203","24.2"
"CENSUS","2012","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","256","45.0"
"CENSUS","2012","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","98","7.2"
"CENSUS","2012","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","59","16.9"
"CENSUS","2012","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","153","4.0"
"CENSUS","2012","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","32","11.0"
"CENSUS","2012","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","8","8.5"
"CENSUS","2012","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","13","7.3"
"CENSUS","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","74","6.2"
"CENSUS","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","92","4.8"
